id_estacion,nombre,latitud,longitud
14419,sociedad cooperativa ejidal de san pedro zacatenco,19.50296,-99.12801
14421,servicio el roble sa de cv,21.01034,-89.12947
14422,suministros energeticos 57 sa de cv,26.97514,-101.3771
14423,grupo gasolinero tres emes sa de cv,31.31212,-109.5552
14424,servicios poca luz sa de cv,23.8247,-100.7194
14425,servicio tres hermanas sa de cv,25.55905,-103.5055
14426,servicio tzilagua sa de cv,20.89793,-101.3642
14427,estacion de servicio axtla sa de cv ,21.42043,-98.89018
14428,servicios poca luz sa de cv,23.65834,-100.645
14429,pompa boylan asociados sa de cv ,26.52368,-104.1265
14430,servicio roman sa de cv,25.50073,-103.5484
14431,distribuidora gaso mex sa de cv,31.68683,-106.3747
14432,estacion de servicio naciones sa de cv,16.78651,-99.79369
14433,distribuidora gaso mex sa de cv,31.67982,-106.3884
14434,distribuidora gaso mex sa de cv,31.54984,-106.3488
14435,distribuidora gaso mex sa de cv,31.61056,-106.3549
14436,constructoras de gasolineras del mayab sa de cv,21.20495,-87.72366
14437,alma rosa canales villarreal,24.62337,-98.29396
14438,multiservicios 3m sa de cv,24.7543,-107.4458
14440,alfonso nava burgos,19.26327,-98.87334
14443,oralia adame gonzalez,29.02447,-107.4504
14444,jose gilberto urzua rivera,20.64233,-97.4086
14445,combustibles matlatzinca sc de rs de cv,19.1517,-99.90966
14446,guajardo valdez asociados sa de cv,25.89445,-103.6244
14447,estacion de servicio vazquez sa de cv,20.59974,-103.323
14448,suministros automotrices vazter sa de cv,24.03143,-104.6723
14449,abastecedora de combustibles saltillo sa de cv,25.42687,-100.9991
14450,gasolinera del sureste sa de cv ,17.99332,-94.57766
14451,suministros automotrices vazter sa de cv,24.52715,-104.7694
14452,suministros automotrices vazter sa de cv,25.04761,-105.4219
14454,estacion altiplano sa de cv,19.42547,-99.73777
14456,super servicio ailes sa de cv,19.72312,-99.1718
14457,suministros automotrices vazter sa de cv,24.88973,-105.0694
14459,super servicio papantla sa de cv,20.44926,-97.32238
14460,argus gasolinera sa de cv,20.41313,-103.5939
14461,comercializadora de energeticos yuasden sa de cv ,28.18737,-105.4378
14462,estacion el naranjo sa de cv,31.81058,-116.597
14463,servicio horta de ensenada sa de cv,31.8912,-116.6928
14464,gasolineria alguta s a de c v,19.06525,-98.18298
14465,suministros energeticos de calidad sa de cv,20.70931,-103.4662
14466,jorge rene dominguez perez,,
14467,energia y servicios coordinados sa de cv,25.4609,-101.136
14469,servicio remm sa de cv,25.54434,-103.454
14470,jorge rene dominguez perez,18.255,-93.22478
14472,bardomiano mendoza amezola,19.255,-103.3818
14473,operadora condor sa de cv,17.99835,-93.37419
14474,stakujut limakhkang spr de ri,20.07736,-97.55602
14475,cesarea dueñez peña,32.60688,-114.9289
14476,gasolineras de aguascalientes sa de cv,22.02034,-102.2854
14478,servicios integrales de la sierra sa de cv,18.66691,-97.0006
14480,daniel garibay ortega,25.48518,-103.2269
14481,estaciones de servicio auto sa de cv,18.64595,-91.77926
14483,suministradora de combustibles de chalco sa de cv,19.27684,-98.88258
14484,lubricantes y energeticos en movimientos de mexico sa de cv,17.97589,-93.38384
14485,kopla sa de cv,22.22403,-102.2426
14486,servicios comerciales la alianza sa de cv,19.31067,-98.90469
14487,super servicio galvan s a de c v,25.70978,-100.264
14488,kopla sa de cv,21.12752,-101.6766
14489,juvenal diaz diaz,22.03479,-100.4123
14490,servicio alondras sa de cv,20.48618,-102.5081
14491,energeticos la montaña sa de cv,25.2216,-100.8127
14492,ray enrique lopez lomeli,21.5281,-104.9294
14493,gasofar sa de cv,19.66992,-99.17552
14494,mario rafael ojeda moron,21.42582,-97.54195
14495,servicio los tepetates sa de cv ,20.62917,-103.0524
14496,roberto ruiz marquez,19.29494,-102.3084
14497,consorcio g y a sa de cv,18.8189,-98.9696
14498,servicios adamari sa de cv,24.81116,-107.1487
14499,rosalia velazquez antonio,18.89668,-97.3245
14500,estacion de servicio el embarcadero sa de cv,16.9709,-100.0152
14501,multiservicios 3m sa de cv,24.76946,-107.5452
14502,gasolinera esperanza sa de cv,18.87706,-97.38659
14503,auto servicio casa magna sa de cv,32.57969,-115.3672
14504,grupo gasolinero bilbao sa de cv,25.83126,-103.1995
14505,auto servicio casa magna sa de cv,31.88834,-116.6086
14506,auto servicio casa magna sa de cv,31.89139,-116.5886
14507,operadores de estaciones de ensenada sa de cv,31.78338,-116.5866
14508,servicios estrategicos y combustibles de la sierra,25.81046,-107.914
14509,power gas sa de cv,29.05838,-111.0091
14510,operadores de estaciones de ensenada sa de cv,31.86345,-116.6075
14511,super servicio stephens sa,21.51759,-104.889
14512,emp y serv del nte de chiapas orlo sa de cv,17.27576,-93.02035
14513,servicio gacero sa de cv,21.94802,-102.3119
14514,bp estaciones y servicios energeticos sa de cv,32.50186,-116.8806
14522,hilda cuevas martinez,20.66589,-100.4323
14523,operadora acuña sa de cv,29.32492,-100.936
14524,operadora libramiento de acuña sa de cv,29.32447,-100.9727
14525,operadora piedras sa de cv,28.67928,-100.5555
14526,operadora de combustibles gonzalez sa de cv,29.0552,-100.6789
14527,servicio fronterizo sa de cv,28.70504,-100.5265
14528,servicio gonzalez de acuña sa de cv,29.29805,-100.9168
14529,operadora de combustibles gonzalez sa de cv,29.01895,-100.9045
14530,comercial lomas de acuña sa de cv,29.30845,-100.9488
14531,servicio excelsior sa de cv,29.33507,-100.9679
14532,estacion de servicio del norte sa de cv,28.64585,-100.5561
14533,estacion de servicio del norte sa de cv,28.64443,-100.5584
14534,super gas piedras sa de cv,28.68735,-100.5663
14535,super gas piedras sa de cv,28.3841,-100.8524
14536,bp estaciones y servicios energeticos sa de cv,32.53695,-117.0322
14537,servicio 727 sa de cv,18.95679,-99.23739
14538,gabino cesar franco cuevas,20.74731,-100.4427
14539,autoservicio anvales sa de cv,28.59577,-105.9986
14540,servicios gasolineros de mexico sa de cv,20.63033,-100.9694
14541,autoconsumo tlalpan sa de cv,19.32397,-99.13772
14580,servicios gasolineros de mexico sa de cv,21.88589,-102.313
14625,empresas san pedro sa de cv,28.28831,-105.4815
14821,vevega sa de cv,19.39774,-99.29031
14829,petroliferos del caribe sa de c v,21.16885,-86.83815
14831,servicio gasolinero el primo sa de cv,24.01978,-104.636
14834,es gas sa de cv,21.47499,-101.7882
14835,es gas sa de cv,21.08954,-101.6653
14836,estacion de servicio ariel sa de cv,20.10691,-98.74724
14837,estacion de servicio ariel sa de cv,20.03752,-98.73749
14838,estacion de servicio ariel sa de cv,20.0992,-98.71631
14845,autoservicio premier aeropuerto sa de cv,25.55433,-103.4012
14847,gasolinera hasta no ver no creer sa de cv,17.14053,-97.76394
14852,arizpe sa de cv,30.63186,-109.9644
14853,arizpe sa de cv,30.33231,-110.1736
14856,combustibles la consentida sa de cv,18.72859,-97.41187
14857,gasolinera de los rios sa de cv,17.9429,-91.73357
14863,gasolinera sierra de camayeca sa de cv,25.97466,-109.0356
14867,heliodoro solis vargas,17.98404,-102.3551
14869,servicios pera qro sa de cv,20.69639,-100.4398
14875,laura lopez solis,20.33292,-99.23186
14876,gasolinera campamento minero sa de cv,18.02658,-102.3058
14877,autoservicio carreira sa de cv,20.65705,-101.301
14894,servicio ahuitzotl sa de cv,19.6191,-99.9084
14895,inmobiliaria milloalto sa de cv,19.20243,-99.00644
14900,gasolinera rindemas sa de cv,24.80032,-107.3789
14907,maria graciela tizoc rodriguez,24.76399,-107.3929
14908,soluciones petroleras north sa de cv,24.81496,-107.4147
14912,servicios feteco spr de rl,18.57017,-97.24128
14913,servicios la querencia sa de cv,19.11993,-104.3582
14914,tlachichinolapasa de cv,17.77023,-98.74127
14917,grupo operativo beneficio rural regional sa de cv,16.45302,-98.0203
14918,servicio facil del sureste sa de cv,17.98289,-93.37816
15654,combustibles y lubricantes el puente sa de cv,22.53171,-99.30804
15655,plaza gas sa de cv es 11043,21.85159,-102.353
15656,gasolinera grupo del rio sa de cv,22.08908,-102.8462
15657,el salto de las peñas,20.65001,-103.0473
15658,gasolinera de colonias de tampico sa de cv,22.23569,-97.86363
15659,estacion de servicio cruz dorada sa de cv,16.83475,-99.90426
15660,luis alvarez e hijos sa de cv,31.72975,-116.5794
15661,bellas artes gasolinera sa de cv,31.30788,-110.9417
15662,servicio las cruces de santa anita sa de cv,20.55667,-103.4567
15663,enrique zepeda moralez,19.4354,-100.3223
15664,mercantil la frontera sa de cv,19.67206,-100.7399
15665,exelco carburantes sa de cv,27.47369,-99.51719
15666,grupo gasolinero unico sa de cv,17.90683,-95.11619
15667,comercializadora alexa sa de cv ,19.52645,-98.86069
15668,gasatec sa de cv,19.61152,-98.94801
15669,celia bernal bernal,23.78664,-106.6098
15670,erika jeanneth mendoza mendoza,25.97122,-97.69558
15671,olga anastacia miranda cordero,32.52094,-117.0218
15672,distribuidora gaso mex sa de cv,31.73331,-106.4239
15673,salvador carbajal santoyo,31.40892,-106.4616
15674,servicios ecologicos de yucatan s de rl de cv,20.90574,-89.72086
15675,gasolinera y servicios de la cruz s de rl de cv,25.57818,-103.5055
15676,mariano topete macedo,20.44892,-104.4094
15677,multiservicios de calakmul sa de cv,18.50907,-89.41122
15678,multiservicios de calakmul sa de cv,19.45757,-89.74154
15679,gaservicio naco sa de cv,31.31379,-109.9464
15680,santa esther distribuidora sa de cv,20.37422,-102.6663
15681,estacion de servicio santa ana sa de cv,20.15697,-98.29815
15682,inmobiliaria mvc peninsular sa de cv,21.00768,-88.29601
15683,rebeca osuna osuna,23.72302,-106.7835
15684,estacion de servicio polotitlan sa de cv,16.84881,-99.78913
15685,auto servicio de la cienega s de lr de cv,20.26629,-102.4749
15686,nogales energeticos sa de cv,32.50832,-116.9695
15687,enrique orozco rios,19.83693,-102.2195
15688,gasolinera nicos s de rl de cv,19.0487,-96.408
15689,gasolinera jardez sa de cv,20.39146,-102.7489
15690,roligas sa de cv,29.19741,-111.0022
15691,eloisa camberos araiza,19.45141,-104.3658
15692,exelco carburantes sa de cv,27.4857,-99.5031
15693,sistema para el desarrollo integral de la familia del estado de quintana roo,21.08739,-87.48819
15694,estacion de servicio la recta platino sa de cv,19.05927,-98.23294
15695,maria elena flores acevedo,22.63181,-103.0007
15696,petro plaza sa de cv,20.41684,-103.7641
15697,servicios calzada sa de cv,24.80431,-107.3818
15698,gasolinera guajardo sa de cv,25.98572,-98.09031
15699,francisco soria luna,31.38938,-106.1084
15700,gasolineras don juan sa de cv,19.14003,-99.59161
15701,dizacro del rio s de rl de cv,29.54454,-110.12
15702,rafael estrada flores,,
15703,petromixtecas sa de cv,17.50678,-97.48326
15704,promotora dinamica de empresas sa de cv ,25.4773,-108.1636
15705,jose alberto asis calderon,26.93187,-101.4685
15706,operadora de miniestaciones combuserv sa de cv,19.35759,-98.98665
15707,felix angel elizalde carrillo,18.86739,-99.22751
15708,operadora nacional de combustibles sa de cv,21.73692,-102.2758
15709,super servicio gasolinero del sur sa de cv ,19.23583,-101.4674
15710,esther aguilar ureña,19.01368,-104.0969
15711,servicios y combustibles leon sa de cv,20.55238,-102.0453
15712,servicios ecologicos de champoton sa de cv,19.34277,-90.73247
15713,servicios ecologicos de champoton sa de cv,20.17073,-90.14025
15714,servicios ecologicos muyil sa de cv,20.0347,-90.22662
15715,servicios ecologicos de kanasin sa de cv,20.92477,-89.58138
15716,estacion de serv y suminist ixtacomitan sa de cv,17.44172,-93.10006
15717,estacion de servicio del desierto sa de cv,29.20981,-110.9261
15784,multiliquidos de hermosillo sa de cv,28.83949,-111.4812
15785,gocsa sa de cv,18.41412,-93.18326
15786,servicio ruiz cortinez s de rl,32.52968,-117.0105
15787,gasomich tarasca sa de cv,17.97573,-102.1877
15788,gasolinera libramiento la orilla sa de cv,17.97401,-102.2344
15789,plaza antigua estacion sa de cv,19.75097,-103.765
15790,gasolinera aconchi sa de cv,29.83193,-110.2291
15791,servicio macuili sa de cv,17.98098,-93.02657
15792,jose del carmen olan arce,18.28237,-93.3811
15843,gasolineras rahel sa de cv,19.11891,-98.16934
15844,servicio cacahuatepec sa de cv,16.62269,-98.14931
15845,servicio gasolinera zapotlanejo sa de cv,20.66347,-103.3482
15846,blanca margarita ayup del bosque,25.53843,-103.228
15847,lizarde  y compañia sa de cv,21.4061,-102.7073
15848,super servicio el ancla sa de cv,19.62717,-99.20489
15849,servicios gasolineros de mexico sa de cv,28.67347,-106.0261
15850,servicios gasolineros de mexico sa de cv,28.71007,-106.0832
15851,servicios gasolineros de mexico sa de cv,28.81266,-105.9348
15852,servicios gasolineros de mexico sa de cv,21.91474,-102.2926
15853,servicios gasolineros de mexico sa de cv,20.55703,-101.1651
15854,servicios gasolineros de mexico sa de cv,21.90195,-102.289
15855,servicios gasolineros de mexico sa de cv,28.62524,-106.0703
15856,servicios gasolineros de mexico sa de cv,29.55834,-104.412
15857,servicios gasolineros de mexico sa de cv,29.55801,-104.4047
15858,servicios gasolineros de mexico sa de cv,28.7221,-106.1484
15859,gasolinas humberto e hijos sa de cv,19.7378,-103.1922
15860,servicio nagusia sa de cv,21.15222,-86.9082
15861,servicio lerma el dorado sa de cv,19.41008,-99.6143
15862,estacion de servicio sema sa de cv,26.90883,-101.4304
15863,joel argueta pizaña,19.98724,-100.2227
15864,estacion de servicio garcia sa de cv ,18.59277,-100.5879
15865,edelmira lopez covarrubias,25.78669,-107.337
15866,estacion de servicio ariel sa de cv,20.12048,-98.74076
15908,gasolinera miranda sa de cv,20.57071,-100.3175
15909,servicio magusa sa de cv,31.06629,-116.2087
15910,servicio el cuartel s a de c v,18.65182,-100.8975
15911,servicios gasolineros de mexico sa de cv,28.64858,-106.1109
15912,mr servicio sa de cv,21.89359,-102.312
15913,pamher servicio sa de cv,21.87273,-102.3277
15914,marco aurelio rivas flores,21.46518,-103.4556
15915,super servicio sierra tepehuanes sa de cv,25.34154,-105.7316
15962,servicios gasolineros de mexico sa de cv,25.68961,-100.3174
15963,lucila leonila acevedo rojas,17.54562,-98.57806
15964,combuexpress sa de cv,21.05521,-105.2359
15965,gasolinera del nayar sa de cv,21.70107,-105.3812
15966,gasolinera del nayar sa de cv,21.80918,-105.2252
15967,ma teresa ayala aleman,25.93327,-105.9373
16037,integradora de organizaciones de la region huichol,21.58801,-104.7048
16038,luis bautista zepeda,19.93505,-102.9541
16082,jose ma godoy sanchez,20.99759,-101.9916
16083,futurovision sa de cv,29.0858,-110.9738
16126,estacion rael s de rl de cv,32.44323,-116.868
16128,servicio adonis sa de cv,19.47434,-99.10038
16129,servicios ecologicos muyil sa de cv,18.60558,-90.73528
16130,combustibles siete h sa de cv,24.58989,-107.3793
16131,nadomiry sa de cv,19.50249,-99.2831
16132,guillermo amador lara,18.88449,-98.69077
16133,power gas sa de cv,,
16134,gasolinera de tacambaro sa de cv,19.23093,-101.4606
16176,german pablo rivera gonzalez,26.41003,-109.0172
16177,servicios gasolineros de mexico sa de cv,24.65065,-100.2908
16178,servicios gasolineros de mexico sa de cv,25.82491,-100.3002
16180,aceites y combustibles de meoqui sa de cv,28.27648,-105.4869
16181,carlos castillo solis,20.89227,-89.73672
16206,servicio sinergia ceiba sa de cv,17.99948,-93.39523
16211,servicio playa hermosa sa de cv,16.74398,-99.75465
16213,combustibles aditivos y servicios magicos s de rl de cv,20.67408,-103.4122
16214,sc petroquimica sa de cv,21.03599,-89.59489
16215,ma teresa ibarra salas,22.40055,-101.8213
16216,administradora del colorado s de rl de cv,32.5958,-115.4932
16217,combo hidalgo sa de cv,20.08953,-98.75942
16218,servicio gasolinero santa teresa sa de cv,19.18932,-96.17036
16219,gasolineria leader duce express sa de cv,20.64557,-103.3096
16220,disdega sa de cv,22.31529,-97.86693
16221,servicio camirre sa de cv,19.25541,-98.57304
16222,jose antonio naya amaya,21.48926,-104.9041
16223,carburantes de yucatan sa de cv,20.90713,-89.67767
16224,jorimar gasolineros sa de cv,20.43613,-103.3614
16225,grupo gasolinero samara sa de cv,20.74134,-105.2612
16226,servicio facil del sureste sa de cv,17.88168,-94.9615
16227,servicio facil del sureste sa de cv,17.94241,-94.91113
16228,servicio cupula sa de cv,19.69813,-99.25231
16236,comercializadora de combustibles tifa sa de cv,18.76547,-96.45618
16239,jose jorge sarabia serrano,20.28631,-100.8236
20757,gasolinera montajes sa de cv,16.76569,-93.19053
20764,estaciondeserviciosmultiplessantoniñodoctorsadecv,18.96059,-97.89888
20765,zohan gas s de rl de cv,18.89708,-98.43809
20766,megaservicio fira sa de cv,17.08625,-96.74558
20769,humberto de la cruz murias,16.68978,-93.7197
20820,ruta de la martiniana sa de cv,,
20822,consorcio gasolinero orban sa de cv,20.35322,-99.21272
20852,gasolinas libramiento 1000 sa de cv,21.47935,-104.8977
20853,gaservicio colinas sa de cv,27.9061,-110.9218
20855,gasolinerias gomez sa de cv,20.46197,-97.08229
20856,centro gasolinero 8t sa de cv,20.39186,-97.33668
20857,servicio martin tostado sa de cv,21.25496,-102.3444
20858,estacion de servicio el rincon sa de cv ,17.57514,-94.54817
20859,servicio gasolinero aldo sa de cv,19.64255,-99.1143
20860,suministros automotrices vazter sa de cv,24.78333,-104.4705
20861,estaciones de servicio agv sa de cv,26.0351,-98.39278
20862,servicio sermato sa de cv,19.23041,-99.78105
20863,servicio bringom sa de cv,19.26262,-98.95477
20864,gasolinera taja plus sa de cv,16.89621,-99.96077
20865,grupo jgjluan sa de cv,21.10485,-101.7873
20866,combustibles la luz sa de cv,18.91609,-96.94807
20867,me gasservicio sa de cv,31.00288,-110.2655
20868,grupo ortizhenric sa de cv,19.23032,-99.59608
20869,combustibles plaza fiesta sa de cv,21.00764,-89.59056
20870,gasolinera los dos potrillos sa de cv,29.8022,-109.6852
20871,rodrigo tamayo vazquez,20.16992,-102.3849
20872,grupo gasolinero rovol sa de cv,22.12122,-100.9112
20873,gasolinera y servicios de la cruz s de rl de cv,25.83433,-103.8473
20874,gasolio sa de cv,20.71781,-103.3543
20875,fmp gas sa de cv,32.65879,-115.4265
20876,servicio arroyo alazanas sa de cv,27.49469,-99.54217
20877,autoservicio alegrias sa de cv,25.5833,-108.4707
20878,hidrocarburos campeche sa de cv ,19.32837,-90.72765
20879,nogales energeticos sa de cv,23.13705,-109.7098
20880,combustibles mina sa de cv,19.16645,-98.37794
20881,ejido sayulita,20.89489,-105.4074
20882,luna gas sa de cv,20.17533,-98.0672
20883,grupo gasolinero alimar sa de cv,25.39507,-103.4347
20884,grupo gasolinero tierra caliente sa de cv ,18.62843,-100.8997
20885,distribuidora clara sa de cv,31.72655,-106.4251
20886,servicio el jarudo sa de cv,31.69826,-106.4434
20887,combustibles crisan del centro s a de c v,18.90459,-99.23153
20888,combustibles crisan del centro s a de c v,18.93863,-99.25662
20889,asfaltos universales sa de cv,20.57163,-101.1831
20890,gasolinera gran patio poza rica sa de cv,20.57074,-97.43284
20891,servicio jadsa sa de cv,21.94577,-102.2973
20892,petromax sa de cv,25.5821,-100.0024
20893,petromax sa de cv,25.81581,-100.1086
20894,petromax sa de cv,25.45824,-100.8963
20895,petromax sa de cv,25.84832,-100.2929
20896,petromax sa de cv,25.79267,-100.3353
20897,corporacion integradora empresarial del bajio ,20.51614,-100.9098
20898,servicios gaseros del golfo sa de cv ,18.51191,-88.28318
20899,gasolineros morelianos sa de cv,19.698,-101.2203
20900,estacion de servicio cranni sa de cv,18.57202,-100.314
20901,estacion piru sa de cv,27.48302,-109.9732
20902,gasolineria emilio carranza sa de cv,19.71613,-97.6639
20903,gaservicio oriente sa de cv,29.12181,-110.9119
20904,grupo gocalvi sa de cv,21.06352,-101.6264
20905,comercializadora energeticos rancho san juan sa de,19.43429,-99.7377
20906,masgas sa de cv,23.19628,-102.8583
20907,consorcio gasolinero geopolis sa de cv,18.81285,-99.19225
20908,servicio mata de zarza sa de cv,19.2292,-96.669
20909,combu service  sa de cv,20.53684,-100.8118
20910,indirco sa de cv ,20.53678,-100.7958
20911,alejandro rodriguez perez,29.19018,-107.4028
20912,gasmex sa de cv,20.62988,-100.2973
20914,inmobiliaria el cutiro sa de cv ,19.68684,-99.20335
20915,servicios gasolineros de mexico sa de cv,21.85934,-102.2995
20928,grupo octano sa de cv,21.46852,-104.8493
20931,nacional de combustibles y lubricantes sa de cv,19.57618,-99.20296
20932,energia y servicios coordinados sa de cv,25.32523,-103.3154
20934,estacion de servicio canticas sa de cv,18.11108,-94.56376
20935,energia y servicios coordinados sa de cv,28.42425,-106.8544
20937,grupo ferche sa de cv,19.50826,-96.87094
20940,grupo gasolinero el jacal sapi de cv,20.56077,-100.485
20941,serviavilas sa de cv,25.12678,-108.017
20942,corporativo levazper sa de cv,22.49067,-105.3712
20944,maria del pilar cantarey gonzalez,19.30702,-99.59888
20945,multiservicios la pilarica sa de cv ,25.80161,-108.949
21035,combustibles y lubricantes el puente sa de cv,22.2118,-99.22935
21051,servicio ex hacienda la redonda sa de cv,19.73687,-98.97288
21052,administradora de gasolineras xochimilco sa de cv,19.26787,-99.11617
21053,gasolinera rasagui sa de cv,19.04418,-98.22831
21054,empresas maroso sa de cv,32.58826,-115.4061
21055,maria luisa pandur bernardino,18.8894,-97.75022
21056,superservicio terecar sa de cv,21.92122,-102.285
21057,ecoestacion de combustibles sa de cv ,20.73024,-103.4304
21058,gasolinera tres caminos sa de cv,28.40861,-100.8833
21087,inmobiliaria donm sa de cv ,19.46397,-99.22445
21088,bp estaciones y servicios energeticos sa de cv,32.44604,-116.8741
21089,gpdc estaciones de servicio s a de c v,20.60911,-100.3745
21090,grupo ferche sa de cv,20.54523,-97.46233
21091,corpogas hidrocalido sa de cv,21.9408,-102.2905
21092,hidrosina plus sapi de cv,20.93871,-97.6922
21093,petromax sa de cv,25.63159,-100.128
21134,combustibles jjm sa de cv,22.12646,-99.61928
21135,estacion de servicio copoya sa de cv,16.71157,-93.10974
21136,super servicio nava s de rl de cv,28.42449,-100.7742
21137,combustibles barrio antiguo sa de cv,25.66434,-100.3064
21138,jar infraestructura marina sa de cv,16.84838,-99.90623
21139,servicios gasolineros de mexico sa de cv,19.84532,-102.4623
21140,calidad ambiental lowe sa de cv,19.57379,-101.3174
21141,servicios gasolineros de mexico sa de cv,25.7684,-100.291
21142,servicios gasolineros de mexico sa de cv,25.68647,-100.3233
21143,tenextatiloyan auto serviciosa de cv,19.72175,-97.597
21144,arrco  gas,19.79914,-101.0739
21145,servicios gasolineros de mexico sa de cv,20.61954,-101.668
21146,multiservicios de combustible del sureste sa cv ,14.88611,-92.26729
21147,servicios glama sa de cv,19.40213,-98.59364
21148,servicios de calidad veracruzanos sa de cv ,18.90133,-96.95914
21149,combuservi de oriente sa de cv,19.47838,-98.1131
21151,enerlupe sa de cv,20.91526,-100.7442
21152,oscar roberto polanco carrillo,17.95032,-94.27216
21153,servicio yaggar sa de cv,19.36099,-98.96365
21154,autoservicio tepogas sa de cv,19.71225,-99.22402
21155,servicio betulia s de rl de cv ,20.67964,-102.1912
21156,gilberto rivera martinez,19.68703,-101.21
21157,servicios gasolineros de mexico sa de cv,20.73808,-101.9534
21158,estacion de servicio virgilio sa de cv,19.4455,-99.07018
21159,grupo comercial gn del sureste sa de cv,16.73867,-93.08453
21160,union de ejidos de pc e i a de rs e i 20 de noviembre,25.06106,-111.6854
21165,estacion de servicio tules sa de cv,20.67103,-87.05196
21166,servicio ravello sa de cv,32.53296,-117.0346
21167,vred sa de cv,27.69658,-105.1778
21168,grupo gasolinero rivas sa de cv,22.7558,-102.5928
21169,petroll gasolineras sa de cv,20.60574,-100.4091
21170,empresas san pedro sa de cv,28.15518,-105.5145
21171,comercial halmos sa de cv,25.05464,-105.4245
21172,multiservicio valladolid sa de cv,20.72589,-88.21066
21173,grupo gasolinero cojim sa de cv,21.03563,-102.4026
21174,petromax sa de cv,25.9883,-98.1255
21175,carrygas sa de cv,19.4995,-96.85845
21219,platinium gas sa de cv ,24.05435,-110.2999
21220,gasolinera gl sa de cv,28.39023,-106.8942
21221,capilla gas sa de cv,19.2082,-99.4255
21222,gasolinera san bartolo sa de cv,19.22821,-99.62616
21223,servicios gasolineros de mexico sa de cv,24.87263,-99.57941
21248,luis miguel orozco lucio,19.9188,-98.90472
21249,servicio dos cerros sa de cv,20.24826,-99.14668
21250,servicio la esmeralda sa de cv,17.96117,-102.213
21251,servicio libramiento miramar sa de cv    e06401,22.76101,-98.3169
21252,grupo bg5 sa de cv,17.20411,-100.4386
21253,servicios gasolineros de mexico sa de cv,20.56604,-101.1856
21254,servicios gasolineros de mexico sa de cv,20.59246,-101.1838
21255,super servicio nuevo bc sa de cv,18.83633,-99.7253
21256,oscar rafael orantes coutiño,15.87089,-92.71151
21257,polioil s de rl de cv,19.04949,-98.23053
21260,servicio gasolinero dinamico sa de cv,20.75447,-105.2375
21261,estacion de servicio norponiente sa de cv,20.553,-100.8287
21262,cig parador el pueblito sa de cv,20.534,-100.4378
21263,servicios y combustibles texistepec sa de cv,17.95906,-94.80954
21264,estacion de servicio puerta grande  s de rl de cv,21.11677,-101.69
21265,estacion de servicio la concepcion sa de cv,20.13173,-98.81078
21266,servicio cachanilla sa de cv,32.51606,-116.969
21267,estaciones de servicio auto sa de cv,18.25458,-93.2286
21268,administradora del colorado s de rl de cv,31.84419,-116.6124
21269,idea operadora de estaciones sa de cv,32.57676,-115.3573
21270,gs gas q sa de cv,20.57658,-100.3849
21271,bp estaciones y servicios energeticos sa de cv,32.52983,-117.0349
21272,estacion piru sa de cv,32.61305,-115.4929
21273,servicios gasolineros de mexico sa de cv,31.67294,-106.3681
21274,servicios san nicolas sa de cv (es10507),21.28199,-89.67701
21275,servicio paso real sa de cv ,20.64789,-103.4051
21276,martin alfonso olmeda quintana,24.39194,-107.2806
21277,gasolinera el sauz de abajo sa de cv,20.06547,-102.2721
21278,estacion de carga via lactea sa de cv,20.64829,-100.4612
21286,hidrosina plus sapi de cv,18.89714,-98.43146
21287,derivados del petroleo  de tamaulipas sa de cv,26.0126,-98.24761
21288,gasolinas y lubricantes del noreste sa de cv,26.05476,-98.31866
21289,estacion rael s de rl de cv,19.62396,-99.1965
21290,servicombustibles uman sa de cv,18.52507,-88.30771
21291,edgardo tellez olvera,31.85952,-116.6226
21320,combustibles yaquimayo sa de cv,27.11647,-109.846
21353,turbosimba sa de cv,20.6361,-103.3967
21354,turbosimba sa de cv,20.6259,-103.3869
21355,turbosimba sa de cv,20.65945,-103.423
21356,super combustibles mexicali sa de cv,32.63044,-115.461
21390,gasoservicio oilgas express sa de cv,20.64321,-103.387
21391,compañia petrolera del pacifico sa de cv,31.22049,-116.1636
21392,gaso tala sa de cv ,20.63583,-103.7114
21393,gasolinera el club sa de cv,20.07518,-97.03944
21394,inmobiliaria hemajo de atlacomulco sa de cv,19.88024,-100.1469
21395,estacion de servicio ixtlahuaco sa de cv,20.87586,-98.70406
21396,jose labastida vargas,25.76409,-108.8293
21397,multiservicios dzilbachen sa de cv,19.51196,-90.17309
21398,parigas sa de cv,22.31081,-97.87739
21399,servicio cupula sa de cv,19.4095,-98.90702
21400,servicio galaico sa de cv,19.63063,-99.19307
21401,servicio los venados sa de cv,24.09019,-110.3298
21402,servicios ecologicos de yucatan s de rl de cv,20.69065,-88.21841
21403,combustibles ridorsa sa de cv,19.14027,-98.25832
21427,mega gasolineras sa de cv,21.091,-101.7355
21428,mega gasolineras sa de cv,20.47833,-100.8091
21429,corpogas chapalita sa de cv,20.66057,-103.3962
21430,gasolinera suchixtlahuaca sa de cv,17.75781,-97.44388
21431,gasolinera holanda sa de cv,24.89377,-105.0653
21432,hidrocarburos gas  ol sa de cv,19.66583,-98.55053
21433,gasolinera los cajones sa de cv,19.20558,-101.9195
21434,servicios gasolineros de mexico sa de cv,25.65585,-100.1533
21435,servicios gasolineros de mexico sa de cv,21.12867,-101.6472
21436,autoservicio palmira sa de cv,22.90919,-109.9498
